IDVol,DateVol,VilleDepart,VilleArrivee,DistanceVol,DureeVol,Statut,IDAppareil
VOL02629,20221202,Rome,Sydney,3495.8,4.75,Annulé,A123
VOL02630,20231016,Tokyo,Rome,6143.72,7.97,Terminé,A100
VOL02631,20230814,Beijing,Singapour,2793.35,4.34,Terminé,A070
VOL02632,20230807,Tokyo,Londres,5950.38,8.35,Terminé,A042
VOL02633,20230623,Beijing,Sydney,6474.53,9.38,Terminé,A123
VOL02634,20241110,Moscou,Dubaï,2286.53,3.66,Terminé,A057
VOL02635,20220706,Londres,Paris,208.87,1.71,Terminé,A113
VOL02636,20220926,Singapour,Berlin,6157.01,7.97,En cours,A035
VOL02637,20240413,New York,Madrid,3578.54,5.97,Terminé,A005
VOL02638,20220423,Toronto,Moscou,4638.08,5.82,Terminé,A061
VOL02639,20230713,Berlin,Sydney,3198.94,4.2,En cours,A125
VOL02640,20220908,Dubaï,Hong Kong,3682.27,5.37,Terminé,A099
VOL02641,20220920,Londres,Tokyo,5950.38,7.66,En cours,A057
VOL02642,20230518,Sydney,Rome,3495.8,4.4,En cours,A142
VOL02643,20221018,Madrid,Los Angeles,6905.71,10.29,Terminé,A131
VOL02644,20231013,Singapour,Madrid,7074.64,10.71,Terminé,A038
VOL02645,20230513,Madrid,Rome,855.37,1.33,En cours,A029
VOL02646,20240306,Londres,Toronto,3540.12,5.97,Terminé,A069
VOL02647,20240920,Tokyo,Moscou,4665.82,6.37,Terminé,A095
VOL02648,20221010,Dubaï,Paris,3255.26,5.95,Terminé,A134
VOL02649,20230626,Toronto,Berlin,4022.74,6.23,En cours,A066
VOL02650,20240419,Tokyo,Londres,5950.38,9.02,Terminé,A026
VOL02651,20240130,Rome,New York,4281.0,5.37,Terminé,A070
VOL02652,20240705,Dubaï,Paris,3255.26,5.65,Terminé,A133
VOL02653,20220526,Paris,Singapour,6661.5,9.41,En cours,A080
VOL02654,20220701,Tokyo,Dubaï,4960.83,7.84,Terminé,A104
VOL02655,20240327,Madrid,Londres,793.57,2.7,Terminé,A006
VOL02656,20241112,Rome,Singapour,6219.28,7.94,Terminé,A017
VOL02657,20230715,Tokyo,Sydney,6635.25,8.57,En cours,A146
VOL02658,20240117,Hong Kong,Moscou,4427.56,7.05,Terminé,A028
VOL02659,20240711,Singapour,Los Angeles,9934.68,14.2,Terminé,A062
VOL02660,20240917,Moscou,Madrid,2144.38,4.31,Annulé,A073
VOL02661,20231024,Sydney,Beijing,6474.53,8.71,Annulé,A065
VOL02662,20211228,Sydney,Los Angeles,5824.63,8.24,Terminé,A063
VOL02663,20220701,Toronto,Moscou,4638.08,6.29,Terminé,A143
VOL02664,20240718,Los Angeles,Moscou,9047.39,12.4,Terminé,A148
VOL02665,20231226,Dubaï,Los Angeles,9281.76,12.14,Terminé,A136
VOL02666,20220501,Rome,Los Angeles,7648.57,10.65,Annulé,A047
VOL02667,20241221,Berlin,Rome,732.34,0.96,Terminé,A128
VOL02668,20240316,Berlin,Beijing,4570.23,5.8,Annulé,A136
VOL02669,20230314,Sydney,Moscou,3940.11,6.01,Terminé,A001
VOL02670,20240520,Singapour,Toronto,9306.67,11.84,Terminé,A039
VOL02671,20230301,Beijing,Sydney,6474.53,9.87,Terminé,A006
VOL02672,20241001,Paris,Singapour,6661.5,9.16,En cours,A084
VOL02673,20230625,Madrid,Sydney,2804.41,3.51,Terminé,A142
VOL02674,20231015,New York,Rome,4281.0,5.8,En cours,A108
VOL02675,20230726,Toronto,Rome,4399.74,5.95,Terminé,A146
VOL02676,20231114,Tokyo,Berlin,5559.08,7.72,Terminé,A088
VOL02677,20220916,Paris,Beijing,5093.95,7.07,Terminé,A001
VOL02678,20240911,Londres,Tokyo,5950.38,8.01,Annulé,A124
VOL02679,20231126,Singapour,Hong Kong,1599.0,3.84,En cours,A050
VOL02680,20220401,Berlin,Dubaï,2861.96,4.95,Annulé,A048
VOL02681,20220327,Rome,Berlin,732.34,2.29,Annulé,A028
VOL02682,20220714,Singapour,Tokyo,3336.77,5.6,Terminé,A079
VOL02683,20240721,Moscou,Dubaï,2286.53,4.66,Annulé,A109
VOL02684,20220125,New York,Berlin,3968.08,5.94,En cours,A065
VOL02685,20220903,Rome,Londres,899.67,3.11,Terminé,A070
VOL02686,20221111,Toronto,Rome,4399.74,5.95,Terminé,A052
VOL02687,20240613,Los Angeles,Toronto,5631.68,8.95,En cours,A103
VOL02688,20240714,Berlin,Sydney,3198.94,4.56,Terminé,A145
VOL02689,20211224,Los Angeles,Dubaï,9281.76,11.75,Terminé,A145
VOL02690,20240517,Los Angeles,Singapour,9934.68,13.09,Terminé,A092
VOL02691,20230210,Sydney,Paris,2836.29,4.27,Terminé,A025
VOL02692,20220919,Sydney,Tokyo,6635.25,10.14,En cours,A098
VOL02693,20230902,Hong Kong,Los Angeles,11327.82,14.33,Terminé,A121
VOL02694,20221113,Dubaï,Berlin,2861.96,3.66,En cours,A051
VOL02695,20230707,Berlin,Rome,732.34,1.22,En cours,A063
VOL02696,20220702,Los Angeles,Tokyo,10622.14,14.13,Terminé,A084
VOL02697,20231231,Paris,Beijing,5093.95,7.04,En cours,A012
VOL02698,20230519,Madrid,Hong Kong,6542.88,8.54,Terminé,A087
VOL02699,20220609,New York,Tokyo,6719.12,9.25,Terminé,A092
VOL02700,20240123,Los Angeles,Toronto,5631.68,8.83,Terminé,A121
VOL02701,20221126,Singapour,Sydney,9010.03,12.64,Annulé,A062
VOL02702,20220408,Moscou,Berlin,998.88,2.5,Terminé,A137
VOL02703,20240313,Beijing,Tokyo,1326.77,2.23,Terminé,A086
VOL02704,20230909,Londres,Tokyo,5950.38,9.19,Terminé,A127
VOL02705,20230416,Beijing,Singapour,2793.35,4.03,En cours,A059
VOL02706,20240520,Beijing,Toronto,6552.51,9.19,Terminé,A111
VOL02707,20220627,Moscou,Toronto,4638.08,6.54,Terminé,A144
VOL02708,20220705,Moscou,Hong Kong,4427.56,6.07,En cours,A005
VOL02709,20211225,Sydney,Moscou,3940.11,6.74,Annulé,A020
VOL02710,20230305,Tokyo,Dubaï,4960.83,7.8,Terminé,A027
VOL02711,20240825,Dubaï,Tokyo,4960.83,7.78,Terminé,A145
VOL02712,20220531,Berlin,Tokyo,5559.08,8.67,En cours,A036
VOL02713,20220920,Los Angeles,Londres,7529.12,11.37,Annulé,A060
VOL02714,20230331,Los Angeles,New York,5402.48,8.31,Terminé,A106
VOL02715,20241120,Moscou,Paris,1537.4,2.21,Annulé,A012
VOL02716,20240621,Sydney,Los Angeles,5824.63,7.58,Terminé,A053
VOL02717,20220111,Rome,Beijing,5048.51,7.2,Terminé,A120
VOL02718,20220108,Dubaï,Tokyo,4960.83,7.79,Terminé,A106
VOL02719,20231126,Toronto,Rome,4399.74,7.45,Terminé,A137
VOL02720,20220826,Rome,Berlin,732.34,2.54,En cours,A019
VOL02721,20240505,Hong Kong,Los Angeles,11327.82,14.39,En cours,A027
VOL02722,20220919,New York,Tokyo,6719.12,9.25,Terminé,A141
VOL02723,20240827,Madrid,Londres,793.57,2.45,Annulé,A113
VOL02724,20220517,Beijing,Sydney,6474.53,8.38,Terminé,A035
VOL02725,20230405,Berlin,Toronto,4022.74,5.67,Terminé,A057
VOL02726,20240215,Rome,Paris,697.56,1.13,Terminé,A055
VOL02727,20220623,Moscou,Toronto,4638.08,7.33,Terminé,A056
VOL02728,20220720,Tokyo,Los Angeles,10622.14,13.98,En cours,A095
VOL02729,20220722,Singapour,Los Angeles,9934.68,13.41,En cours,A025
VOL02730,20230925,Tokyo,Paris,6038.73,8.51,En cours,A010
VOL02731,20240114,Moscou,Los Angeles,9047.39,13.25,Terminé,A066
VOL02732,20230827,Dubaï,Rome,2676.65,4.55,En cours,A003
VOL02733,20220929,Hong Kong,Sydney,7690.93,10.89,En cours,A105
VOL02734,20240214,Los Angeles,Tokyo,10622.14,13.55,Terminé,A031
VOL02735,20220921,Madrid,Sydney,2804.41,5.39,Terminé,A072
VOL02736,20221011,Moscou,Berlin,998.88,3.09,Terminé,A116
VOL02737,20220512,Beijing,New York,6811.61,9.28,Annulé,A054
VOL02738,20241213,Beijing,Hong Kong,1237.81,2.65,Terminé,A024
VOL02739,20220109,Madrid,Paris,671.16,1.92,Annulé,A088
VOL02740,20221124,Singapour,Madrid,7074.64,9.83,Terminé,A061
VOL02741,20240611,Hong Kong,New York,8049.43,11.13,Annulé,A031
VOL02742,20231212,New York,Rome,4281.0,5.81,Terminé,A024
VOL02743,20230304,New York,Dubaï,6829.02,8.7,Terminé,A065
VOL02744,20221029,Tokyo,Los Angeles,10622.14,14.71,Terminé,A138
VOL02745,20240414,Los Angeles,Rome,7648.57,10.61,Terminé,A062
VOL02746,20240616,Londres,Hong Kong,5970.86,9.02,Terminé,A012
VOL02747,20230312,Los Angeles,Rome,7648.57,11.18,Terminé,A122
VOL02748,20220618,Los Angeles,Tokyo,10622.14,13.72,En cours,A071
VOL02749,20220716,Moscou,Paris,1537.4,2.1,Terminé,A139
VOL02750,20221005,Berlin,Toronto,4022.74,5.75,Terminé,A043
VOL02751,20220901,Toronto,Sydney,954.64,1.6,Terminé,A002
VOL02752,20240217,Berlin,Sydney,3198.94,5.7,Terminé,A126
VOL02753,20231212,Beijing,Los Angeles,11917.58,15.62,En cours,A056
VOL02754,20240520,Moscou,New York,4659.09,6.77,Terminé,A106
VOL02755,20230928,Madrid,Toronto,3747.34,4.95,En cours,A085
VOL02756,20221005,Berlin,Madrid,1166.49,1.68,Annulé,A026
VOL02757,20230514,Hong Kong,Rome,5751.7,9.01,Terminé,A023
VOL02758,20230713,Rome,Hong Kong,5751.7,7.91,En cours,A129
VOL02759,20220613,Dubaï,Berlin,2861.96,5.28,Terminé,A150
VOL02760,20230515,Singapour,Dubaï,3627.21,6.09,Terminé,A059
VOL02761,20230729,Los Angeles,Beijing,11917.58,15.18,Terminé,A148
VOL02762,20220215,Toronto,Moscou,4638.08,6.72,En cours,A072
VOL02763,20230901,Beijing,Tokyo,1326.77,3.33,Terminé,A001
VOL02764,20230216,Sydney,Dubaï,6060.5,8.68,Terminé,A110
VOL02765,20241117,Rome,Beijing,5048.51,8.17,Terminé,A090
VOL02766,20241031,Madrid,Toronto,3747.34,5.53,Terminé,A092
VOL02767,20230113,Tokyo,Hong Kong,1840.61,2.72,Terminé,A116
VOL02768,20240304,Tokyo,Hong Kong,1840.61,2.75,Terminé,A143
VOL02769,20230820,Singapour,Rome,6219.28,9.27,Annulé,A043
VOL02770,20220413,Paris,Los Angeles,7516.55,9.63,Terminé,A007
VOL02771,20230427,Tokyo,Toronto,6395.8,9.39,Terminé,A025
VOL02772,20241001,Toronto,New York,352.45,0.73,Annulé,A147
VOL02773,20240221,Londres,Toronto,3540.12,5.89,Terminé,A006
VOL02774,20220810,Moscou,Rome,1478.07,3.24,Terminé,A071
VOL02775,20230430,Berlin,Hong Kong,5426.18,7.63,Annulé,A050
VOL02776,20241011,Toronto,Paris,3719.59,4.76,Terminé,A045
VOL02777,20220517,Toronto,Tokyo,6395.8,8.21,Terminé,A041
VOL02778,20241208,Toronto,Moscou,4638.08,6.96,Annulé,A060
VOL02779,20220116,New York,Sydney,785.21,1.94,Terminé,A012
VOL02780,20240101,Londres,New York,3452.99,5.5,Terminé,A046
VOL02781,20231002,Tokyo,Berlin,5559.08,7.27,Terminé,A051
VOL02782,20220919,Madrid,Paris,671.16,1.13,En cours,A054
VOL02783,20240223,New York,Madrid,3578.54,4.76,En cours,A051
VOL02784,20240502,New York,Beijing,6811.61,9.0,En cours,A034
VOL02785,20240110,New York,Singapour,9522.43,11.93,Terminé,A076
VOL02786,20221211,Hong Kong,Londres,5970.86,9.13,Terminé,A118
VOL02787,20240813,Hong Kong,Rome,5751.7,8.02,Terminé,A016
VOL02788,20220521,Rome,Los Angeles,7648.57,11.09,Terminé,A116
VOL02789,20220126,Sydney,New York,785.21,1.92,Terminé,A058
VOL02790,20220510,Paris,Los Angeles,7516.55,9.68,Terminé,A035
VOL02791,20220120,Paris,Berlin,538.64,1.73,Terminé,A009
VOL02792,20230612,Dubaï,Beijing,3634.71,6.44,En cours,A031
VOL02793,20230309,Madrid,Moscou,2144.38,3.62,Terminé,A053
VOL02794,20220314,Sydney,Londres,2672.74,4.79,Terminé,A094
VOL02795,20220425,Dubaï,Beijing,3634.71,5.43,Annulé,A077
VOL02796,20240317,New York,Sydney,785.21,2.27,Terminé,A111
VOL02797,20241025,New York,Londres,3452.99,4.34,Terminé,A040
VOL02798,20230801,Berlin,Dubaï,2861.96,3.8,Terminé,A017
VOL02799,20241014,Beijing,Hong Kong,1237.81,1.67,Terminé,A041
VOL02800,20240421,Tokyo,Dubaï,4960.83,7.49,Terminé,A122
VOL02801,20240508,New York,Berlin,3968.08,6.17,Terminé,A097
VOL02802,20240325,Moscou,Londres,1553.78,2.29,Terminé,A002
VOL02803,20220609,Hong Kong,Paris,5964.82,7.78,Terminé,A044
VOL02804,20221031,Hong Kong,New York,8049.43,10.85,Terminé,A096
VOL02805,20230714,Madrid,Sydney,2804.41,4.35,Annulé,A009
VOL02806,20220612,Berlin,Singapour,6157.01,9.59,Terminé,A137
VOL02807,20230918,Londres,Rome,899.67,2.03,Terminé,A045
VOL02808,20220602,Londres,Moscou,1553.78,3.37,Terminé,A108
VOL02809,20241104,Toronto,Moscou,4638.08,6.31,En cours,A028
VOL02810,20230212,Berlin,New York,3968.08,6.1,Terminé,A022
VOL02811,20221106,Rome,Sydney,3495.8,4.98,Terminé,A041
VOL02812,20231023,Moscou,Madrid,2144.38,3.14,Terminé,A055
VOL02813,20240302,Tokyo,Londres,5950.38,9.3,En cours,A019
VOL02814,20220507,Tokyo,Rome,6143.72,8.22,Annulé,A040
VOL02815,20230919,Sydney,Los Angeles,5824.63,7.46,Annulé,A107
VOL02816,20240605,Singapour,Beijing,2793.35,4.25,En cours,A028
VOL02817,20230425,Tokyo,Beijing,1326.77,3.56,En cours,A112
VOL02818,20220420,Paris,Sydney,2836.29,5.03,Terminé,A059
VOL02819,20230507,Paris,Rome,697.56,1.67,En cours,A043
VOL02820,20220617,Moscou,Hong Kong,4427.56,5.65,Terminé,A069
VOL02821,20240530,Los Angeles,Moscou,9047.39,12.09,Terminé,A134
VOL02822,20220817,Singapour,Los Angeles,9934.68,14.06,Terminé,A143
VOL02823,20240708,Hong Kong,Madrid,6542.88,10.13,Terminé,A136
VOL02824,20220414,Los Angeles,Tokyo,10622.14,14.49,Annulé,A150
VOL02825,20230917,Singapour,Toronto,9306.67,11.79,En cours,A085
VOL02826,20221217,Rome,Singapour,6219.28,9.16,Terminé,A116
VOL02827,20220824,Rome,Madrid,855.37,2.02,Terminé,A041
VOL02828,20220117,Singapour,Los Angeles,9934.68,13.72,Terminé,A137
VOL02829,20220930,Sydney,Madrid,2804.41,4.32,Terminé,A146
VOL02830,20220115,Hong Kong,Los Angeles,11327.82,14.92,Annulé,A056
VOL02831,20221123,Berlin,Paris,538.64,0.78,En cours,A115
VOL02832,20241004,Sydney,Berlin,3198.94,4.74,En cours,A109
VOL02833,20231203,Rome,Los Angeles,7648.57,10.41,Terminé,A045
VOL02834,20241128,Tokyo,Los Angeles,10622.14,13.82,En cours,A114
VOL02835,20241116,Toronto,Berlin,4022.74,5.24,Terminé,A072
VOL02836,20230606,Sydney,Rome,3495.8,5.1,Annulé,A081
VOL02837,20221129,Tokyo,Singapour,3336.77,5.73,Terminé,A067
VOL02838,20240123,Beijing,Sydney,6474.53,8.76,Terminé,A055
VOL02839,20220908,Beijing,New York,6811.61,8.99,Terminé,A006
VOL02840,20230626,Rome,Londres,899.67,1.45,Annulé,A051
VOL02841,20220821,Moscou,Toronto,4638.08,6.01,En cours,A104
VOL02842,20220221,Toronto,Hong Kong,7787.98,10.16,Annulé,A076
VOL02843,20231109,Moscou,Rome,1478.07,1.87,En cours,A097
VOL02844,20240520,Hong Kong,Toronto,7787.98,11.55,Terminé,A138
VOL02845,20230703,Beijing,Madrid,5734.81,7.54,Terminé,A120
VOL02846,20241129,Madrid,Dubaï,3514.42,4.8,Terminé,A024
VOL02847,20220502,Sydney,Rome,3495.8,6.23,Terminé,A149
VOL02848,20230614,Moscou,Berlin,998.88,1.73,Terminé,A030
VOL02849,20220529,Moscou,Tokyo,4665.82,6.0,Terminé,A033
VOL02850,20241004,Sydney,Dubaï,6060.5,8.72,Annulé,A014
VOL02851,20240712,Berlin,Toronto,4022.74,5.12,Terminé,A059
VOL02852,20241103,Hong Kong,Beijing,1237.81,3.52,Terminé,A137
VOL02853,20231230,Los Angeles,Madrid,6905.71,9.6,Terminé,A029
VOL02854,20220415,Rome,Toronto,4399.74,5.6,Terminé,A144
VOL02855,20241011,Sydney,Hong Kong,7690.93,9.8,Terminé,A123
VOL02856,20221129,Londres,Madrid,793.57,1.61,En cours,A102
VOL02857,20240115,Dubaï,Tokyo,4960.83,8.16,En cours,A149
VOL02858,20221110,New York,Singapour,9522.43,13.41,Terminé,A035
VOL02859,20230529,Rome,Beijing,5048.51,8.23,Terminé,A014
VOL02860,20220721,Berlin,Beijing,4570.23,6.71,Terminé,A133
VOL02861,20220816,Los Angeles,New York,5402.48,7.38,Terminé,A047
VOL02862,20230404,Madrid,Tokyo,6708.32,9.17,En cours,A138
VOL02863,20241030,Berlin,Londres,583.63,1.44,Terminé,A060
VOL02864,20211228,Tokyo,Berlin,5559.08,7.21,Terminé,A033
VOL02865,20220323,Berlin,Rome,732.34,2.26,Terminé,A062
VOL02866,20220117,Paris,Singapour,6661.5,8.99,En cours,A013
VOL02867,20230507,Paris,Sydney,2836.29,5.34,Terminé,A131
VOL02868,20220327,Sydney,Los Angeles,5824.63,8.29,Terminé,A140
VOL02869,20240815,Singapour,New York,9522.43,12.91,Terminé,A019
VOL02870,20240107,Dubaï,Hong Kong,3682.27,6.15,En cours,A062
VOL02871,20240215,Singapour,Beijing,2793.35,3.54,Terminé,A138
VOL02872,20221026,Tokyo,Dubaï,4960.83,7.79,Terminé,A142
VOL02873,20221224,Los Angeles,Madrid,6905.71,9.59,Annulé,A022
VOL02874,20220305,Berlin,New York,3968.08,6.7,Terminé,A087
VOL02875,20240429,Rome,Paris,697.56,0.95,En cours,A135
VOL02876,20230327,Sydney,Madrid,2804.41,3.83,Annulé,A138
VOL02877,20231013,Paris,Moscou,1537.4,3.29,Terminé,A024
VOL02878,20230515,Toronto,Hong Kong,7787.98,9.89,Terminé,A067
VOL02879,20240423,Hong Kong,Berlin,5426.18,8.03,Terminé,A067
VOL02880,20231009,Rome,Madrid,855.37,2.97,Terminé,A086
VOL02881,20230701,Dubaï,Tokyo,4960.83,6.66,En cours,A141
VOL02882,20220531,Rome,Sydney,3495.8,4.8,Terminé,A035
VOL02883,20240125,Berlin,Rome,732.34,2.28,Terminé,A046
VOL02884,20220824,Paris,Toronto,3719.59,4.93,En cours,A012
VOL02885,20241016,Dubaï,Beijing,3634.71,5.98,Annulé,A110
VOL02886,20220409,Madrid,Dubaï,3514.42,6.38,Terminé,A126
VOL02887,20221225,Dubaï,Hong Kong,3682.27,5.61,En cours,A053
VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
VOL02889,20241113,Beijing,Londres,5054.25,7.54,Terminé,A057
VOL02890,20220327,Londres,Tokyo,5950.38,8.48,Terminé,A023
VOL02891,20240323,Dubaï,Singapour,3627.21,6.07,Terminé,A133
VOL02892,20220513,Paris,Madrid,671.16,1.73,Terminé,A038
VOL02893,20240801,Sydney,Berlin,3198.94,4.26,Terminé,A114
VOL02894,20230724,Los Angeles,Sydney,5824.63,7.86,Terminé,A019
VOL02895,20230920,Londres,Rome,899.67,2.37,Terminé,A109
VOL02896,20231024,Madrid,Paris,671.16,2.72,En cours,A140
VOL02897,20220617,Hong Kong,Singapour,1599.0,2.08,Terminé,A021
VOL02898,20240715,Sydney,Singapour,9010.03,12.69,Terminé,A083
VOL02899,20220108,Madrid,Berlin,1166.49,2.82,Terminé,A118
VOL02900,20240117,Madrid,Singapour,7074.64,9.32,En cours,A043
VOL02901,20230206,Londres,Beijing,5054.25,8.31,Terminé,A071
VOL02902,20230812,Tokyo,Berlin,5559.08,8.16,Annulé,A087
VOL02903,20230906,Toronto,Rome,4399.74,7.42,Terminé,A008
VOL02904,20230503,Toronto,Sydney,954.64,2.33,Terminé,A009
VOL02905,20240730,Moscou,Toronto,4638.08,7.79,Terminé,A003
VOL02906,20240116,Madrid,Rome,855.37,1.26,Annulé,A007
VOL02907,20240928,Singapour,Londres,6740.61,8.46,Terminé,A007
VOL02908,20230127,Madrid,Paris,671.16,2.37,Terminé,A008
VOL02909,20230509,Londres,Dubaï,3398.47,4.87,En cours,A022
VOL02910,20221027,Berlin,Paris,538.64,2.41,Terminé,A083
VOL02911,20220105,New York,Tokyo,6719.12,9.99,Annulé,A043
VOL02912,20240410,Madrid,Berlin,1166.49,3.25,Annulé,A150
VOL02913,20220209,Moscou,Berlin,998.88,2.25,Annulé,A021
VOL02914,20230414,Londres,Moscou,1553.78,2.85,Terminé,A022
VOL02915,20231202,Sydney,Singapour,9010.03,11.6,Terminé,A049
VOL02916,20220111,Dubaï,Moscou,2286.53,3.45,Terminé,A124
VOL02917,20231109,Dubaï,Rome,2676.65,3.48,Terminé,A026
VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
VOL02919,20240201,Beijing,Moscou,3598.04,5.2,En cours,A138
VOL02920,20230913,Dubaï,Moscou,2286.53,3.0,En cours,A096
VOL02921,20220723,Toronto,Hong Kong,7787.98,11.16,Terminé,A015
VOL02922,20230216,Moscou,Berlin,998.88,2.17,Terminé,A007
VOL02923,20241212,Berlin,Madrid,1166.49,3.43,En cours,A039
VOL02924,20230424,Berlin,Tokyo,5559.08,8.91,Terminé,A091
VOL02925,20240430,Moscou,Rome,1478.07,3.37,Terminé,A081
VOL02926,20240925,Toronto,Hong Kong,7787.98,10.62,Terminé,A098
VOL02927,20220424,Sydney,Toronto,954.64,3.04,Terminé,A030
VOL02928,20221010,Dubaï,Moscou,2286.53,4.74,Annulé,A130
VOL02929,20230719,Berlin,Londres,583.63,2.67,Terminé,A075
VOL02930,20220701,Madrid,Paris,671.16,1.82,En cours,A075
VOL02931,20220322,Londres,New York,3452.99,5.04,Terminé,A067
VOL02932,20230411,Singapour,Dubaï,3627.21,5.11,Terminé,A041
VOL02933,20241121,New York,Berlin,3968.08,5.78,Terminé,A022
VOL02934,20240416,Tokyo,Rome,6143.72,8.92,Terminé,A140
VOL02935,20240124,Tokyo,New York,6719.12,9.76,Terminé,A038
VOL02936,20240718,Berlin,Beijing,4570.23,6.59,Terminé,A148
VOL02937,20220614,New York,Toronto,352.45,1.47,Terminé,A139
VOL02938,20220706,Moscou,Los Angeles,9047.39,12.56,Terminé,A123
VOL02939,20241023,Rome,Beijing,5048.51,6.94,Terminé,A074
VOL02940,20220922,Beijing,Rome,5048.51,6.48,Terminé,A126
VOL02941,20240309,Rome,Beijing,5048.51,7.14,Terminé,A134
VOL02942,20220525,Berlin,Madrid,1166.49,2.36,Terminé,A020
VOL02943,20220429,Toronto,Singapour,9306.67,13.39,Terminé,A039
VOL02944,20240531,Beijing,Berlin,4570.23,7.7,Terminé,A045
VOL02945,20220916,Rome,Moscou,1478.07,1.93,Terminé,A074
VOL02946,20230421,Londres,Moscou,1553.78,3.9,Terminé,A129
VOL02947,20230812,Los Angeles,Rome,7648.57,9.67,Terminé,A011
VOL02948,20230610,Paris,Toronto,3719.59,6.23,Annulé,A081
VOL02949,20230929,Tokyo,Singapour,3336.77,5.57,En cours,A098
VOL02950,20240306,Paris,New York,3619.74,5.65,Terminé,A121
VOL02951,20231022,Sydney,Los Angeles,5824.63,7.59,En cours,A011
VOL02952,20231005,Paris,Sydney,2836.29,3.76,Terminé,A130
VOL02953,20240707,Tokyo,Toronto,6395.8,8.75,Terminé,A112
VOL02954,20230702,New York,Beijing,6811.61,9.65,Terminé,A120
VOL02955,20230415,Berlin,Paris,538.64,2.38,Terminé,A007
VOL02956,20220524,Berlin,Singapour,6157.01,8.14,Terminé,A012
VOL02957,20230211,Tokyo,Berlin,5559.08,8.7,En cours,A013
VOL02958,20220927,Toronto,Tokyo,6395.8,9.33,Annulé,A001
VOL02959,20220803,Rome,Beijing,5048.51,7.01,En cours,A067
VOL02960,20221106,Toronto,Paris,3719.59,5.59,Annulé,A063
VOL02961,20220727,Paris,Tokyo,6038.73,8.62,Terminé,A097
VOL02962,20221124,Londres,Los Angeles,7529.12,11.05,En cours,A089
VOL02963,20240630,New York,Rome,4281.0,5.57,Terminé,A088
VOL02964,20240803,Tokyo,Hong Kong,1840.61,2.66,Terminé,A023
VOL02965,20230927,Paris,Toronto,3719.59,4.87,En cours,A093
VOL02966,20240403,Rome,Tokyo,6143.72,9.6,Terminé,A133
VOL02967,20220827,Londres,Los Angeles,7529.12,10.21,Terminé,A071
VOL02968,20231226,Los Angeles,Tokyo,10622.14,14.14,En cours,A136
VOL02969,20230221,Madrid,Paris,671.16,1.64,Terminé,A039
VOL02970,20240705,Berlin,Toronto,4022.74,5.16,Terminé,A104
VOL02971,20230915,Dubaï,Los Angeles,9281.76,12.29,Terminé,A097
VOL02972,20240728,Dubaï,Madrid,3514.42,5.6,Terminé,A145
VOL02973,20230618,Rome,Moscou,1478.07,2.27,En cours,A032
VOL02974,20220825,Los Angeles,Hong Kong,11327.82,15.64,Terminé,A061
VOL02975,20220626,Rome,Los Angeles,7648.57,9.79,En cours,A106
VOL02976,20221110,Toronto,Paris,3719.59,5.56,Terminé,A039
VOL02977,20230907,Dubaï,Berlin,2861.96,4.67,Terminé,A069
VOL02978,20220315,Paris,Berlin,538.64,2.57,En cours,A131
VOL02979,20230308,Los Angeles,Sydney,5824.63,7.57,En cours,A059
VOL02980,20231025,New York,Moscou,4659.09,6.25,Terminé,A083
VOL02981,20221022,Singapour,Hong Kong,1599.0,3.14,Terminé,A095
VOL02982,20220627,Dubaï,New York,6829.02,10.51,Terminé,A013
VOL02983,20230515,Tokyo,Sydney,6635.25,9.84,En cours,A094
VOL02984,20231221,Paris,Londres,208.87,0.39,Terminé,A080
VOL02985,20240313,Berlin,Dubaï,2861.96,5.19,Terminé,A044
VOL02986,20241108,Dubaï,Moscou,2286.53,4.44,Terminé,A148
VOL02987,20220402,Madrid,Tokyo,6708.32,10.34,Terminé,A097
VOL02988,20230827,New York,Dubaï,6829.02,8.96,Terminé,A011
VOL02989,20230608,Sydney,New York,785.21,1.4,En cours,A142
VOL02990,20221214,Rome,Beijing,5048.51,6.36,Terminé,A011
VOL02991,20220224,Tokyo,Dubaï,4960.83,7.72,Terminé,A121
VOL02992,20240330,Londres,Tokyo,5950.38,8.28,Annulé,A014
VOL02993,20240706,Hong Kong,Sydney,7690.93,10.12,Terminé,A105
VOL02994,20230518,Singapour,Los Angeles,9934.68,12.77,En cours,A054
VOL02995,20220704,Berlin,Singapour,6157.01,7.98,Terminé,A062
VOL02996,20240726,Singapour,Los Angeles,9934.68,12.97,Terminé,A106
